Date,Open,High,Low,Close,Volume,Symbol
2024-10-26 00:00:00,2422.09328922875,2448.908827305675,2393.3194291777013,2422.09328922875,33653483.81022994,ETH
2024-10-27 00:00:00,2479.3736032443317,2505.4772252758103,2455.6605319398896,2479.3736032443317,10973652.470728144,ETH
2024-10-28 00:00:00,2505.502947138879,2543.1683650086034,2481.9323415402455,2505.502947138879,18933624.00380233,ETH
2024-10-29 00:00:00,2564.8138556782997,2580.7224066317667,2553.6327188007303,2564.8138556782997,43401304.275764234,ETH
2024-10-30 00:00:00,2638.637351278122,2690.2759989879773,2585.95781051241,2638.637351278122,26211763.129010115,ETH
2024-10-31 00:00:00,2657.6141818494384,2700.832029926065,2654.296610503318,2657.6141818494384,42682638.17774526,ETH
2024-11-01 00:00:00,2514.750787241073,2516.8193707341084,2476.917299607842,2514.750787241073,23025547.70203215,ETH
2024-11-02 00:00:00,2513.8372870612066,2527.2939470140163,2470.5113383861835,2513.8372870612066,32557786.660372157,ETH
2024-11-03 00:00:00,2491.352150058657,2540.082552630283,2470.506794710196,2491.352150058657,12788511.10457001,ETH
2024-11-04 00:00:00,2456.979687344711,2461.1284029319368,2422.459863496378,2456.979687344711,27472549.64782613,ETH
2024-11-05 00:00:00,2395.9472139132804,2438.5704686701906,2379.4290290345903,2395.9472139132804,9352809.015253155,ETH
2024-11-06 00:00:00,2422.368479855642,2425.853920669278,2416.9710230831743,2422.368479855642,43316417.1052392,ETH
2024-11-07 00:00:00,2720.6217450068793,2723.40452652503,2682.7634352766163,2720.6217450068793,45097864.01667133,ETH
2024-11-08 00:00:00,2894.9718733838376,2915.24443425953,2893.4361367629604,2894.9718733838376,9001030.952244408,ETH
2024-11-09 00:00:00,2960.9593369382137,2984.5612600720765,2921.478398566582,2960.9593369382137,19874425.730036534,ETH
2024-11-10 00:00:00,3130.035524073996,3180.4150372548625,3123.043834114414,3130.035524073996,48962536.70791935,ETH
2024-11-11 00:00:00,3191.9044555518153,3250.117362662274,3181.2268497496143,3191.9044555518153,26131358.653328996,ETH
2024-11-12 00:00:00,3372.7914863430115,3375.2250385080088,3346.886257371623,3372.7914863430115,44454773.04232914,ETH
2024-11-13 00:00:00,3260.934386131155,3301.672569707004,3203.8970613959623,3260.934386131155,13103227.336285764,ETH
2024-11-14 00:00:00,3191.8991843987947,3232.3274198911704,3157.4330379219255,3191.8991843987947,16293170.07772464,ETH
2024-11-15 00:00:00,3059.812296932496,3106.856068707912,3007.0308638090432,3059.812296932496,15279625.57065129,ETH
2024-11-16 00:00:00,3093.913043390382,3126.5376319189077,3039.027781784735,3093.913043390382,28780469.656040024,ETH
2024-11-17 00:00:00,3133.8802234191417,3195.9771046729547,3096.398602085323,3133.8802234191417,6731538.196194807,ETH
2024-11-18 00:00:00,3075.534532601624,3091.5668678524576,3034.7047947763676,3075.534532601624,31154461.53632239,ETH
2024-11-19 00:00:00,3209.4239073326826,3263.06344751692,3164.1934469121798,3209.4239073326826,9106150.394771352,ETH
2024-11-20 00:00:00,3112.9098010150224,3156.9973486890185,3079.5146675931373,3112.9098010150224,44429199.16074168,ETH
2024-11-21 00:00:00,3075.193856649331,3105.7101757085034,3016.5113530537524,3075.193856649331,5508669.41424977,ETH
2024-11-22 00:00:00,3365.9369715466096,3411.8567320592974,3356.058812806817,3365.9369715466096,47629581.95138254,ETH
2024-11-23 00:00:00,3327.7571951719624,3380.1227491270583,3278.0572444022314,3327.7571951719624,43894389.509169444,ETH
2024-11-24 00:00:00,3394.036961782547,3415.0622371944783,3365.5972742892545,3394.036961782547,12166043.424449692,ETH
2024-11-25 00:00:00,3368.7027619429946,3398.348090037489,3330.3993746134583,3368.7027619429946,25041622.191678897,ETH
2024-11-26 00:00:00,3417.291223691937,3431.8286722547687,3368.473760316411,3417.291223691937,20323207.65056882,ETH
2024-11-27 00:00:00,3325.636532587645,3341.34233923216,3300.4729093770798,3325.636532587645,47095506.616007425,ETH
2024-11-28 00:00:00,3666.1884904377557,3709.2582862819854,3657.7579903444403,3666.1884904377557,39359827.44167111,ETH
2024-11-29 00:00:00,3579.2407862474997,3639.540077395513,3537.538457984165,3579.2407862474997,13668282.5113492,ETH
2024-11-30 00:00:00,3598.1933212253616,3640.062601411475,3590.333591623344,3598.1933212253616,34265059.59611324,ETH
2024-12-01 00:00:00,3709.9094391073327,3773.05384803992,3666.174858125767,3709.9094391073327,27138612.060827192,ETH
2024-12-02 00:00:00,3708.8072387383017,3725.7650397316675,3703.1744376982847,3708.8072387383017,31506034.98479065,ETH
2024-12-03 00:00:00,3643.855375704235,3711.1643310012137,3573.9083072993685,3643.855375704235,7523818.712101461,ETH
2024-12-04 00:00:00,3625.7104579497204,3642.137526334532,3581.1485641363824,3625.7104579497204,29777571.0552102,ETH
2024-12-05 00:00:00,3839.443460715871,3841.856806513742,3827.9021829470194,3839.443460715871,5949795.327717309,ETH
2024-12-06 00:00:00,3796.8688671601276,3800.336605654411,3756.4855380735826,3796.8688671601276,37317366.23587395,ETH
2024-12-07 00:00:00,4013.726145388712,4045.3003429717,3991.443478053125,4013.726145388712,1906334.520171546,ETH
2024-12-08 00:00:00,4000.992076502189,4027.9786738417465,3950.664407979671,4000.992076502189,6890913.833241647,ETH
2024-12-09 00:00:00,4015.7820212328807,4026.0367239567818,3967.4553344153055,4015.7820212328807,21711774.689435054,ETH
2024-12-10 00:00:00,3713.3138979971745,3755.9978236785782,3666.088167462766,3713.3138979971745,7895526.940287125,ETH
2024-12-11 00:00:00,3626.5886417774996,3694.921611795514,3561.211757468968,3626.5886417774996,37273505.39044552,ETH
2024-12-12 00:00:00,3828.1075883404096,3883.539912687021,3789.7213121547734,3828.1075883404096,46233127.21952556,ETH
2024-12-13 00:00:00,3878.850012073054,3929.079786688428,3853.2503362833704,3878.850012073054,13673409.122670308,ETH
2024-12-14 00:00:00,3907.4296595053356,3964.5525995099338,3830.1573068662465,3907.4296595053356,13872207.670932544,ETH
2024-12-15 00:00:00,3866.9958020348054,3922.7491459593366,3802.5015566274546,3866.9958020348054,30905740.955059625,ETH
2024-12-16 00:00:00,3961.3154661802305,3977.4346168429925,3887.398086172551,3961.3154661802305,28467897.52943665,ETH
2024-12-17 00:00:00,3992.857195846062,4056.7481802162297,3943.7204289684823,3992.857195846062,19956853.513194714,ETH
2024-12-18 00:00:00,3879.4062240100893,3917.573788855351,3809.6184640449983,3879.4062240100893,12267490.737639263,ETH
2024-12-19 00:00:00,3628.2624780444953,3645.546807198952,3571.078831775266,3628.2624780444953,3879698.675687471,ETH
2024-12-20 00:00:00,3434.6754695380805,3488.993543806286,3392.1400679688522,3434.6754695380805,8043433.977314333,ETH
2024-12-21 00:00:00,3468.658920056454,3532.8935915560587,3448.0709091723256,3468.658920056454,49449746.087545894,ETH
2024-12-22 00:00:00,3337.5972231166807,3356.931973521724,3299.113800381061,3337.5972231166807,45139620.32371596,ETH
2024-12-23 00:00:00,3275.8894274015142,3283.339710236692,3262.679659919528,3275.8894274015142,42886045.18157229,ETH
2024-12-24 00:00:00,3414.6414419807993,3472.002295310602,3404.980236853694,3414.6414419807993,4757232.421225504,ETH
2024-12-25 00:00:00,3497.555287927574,3535.6359046780585,3493.302615877502,3497.555287927574,21563664.00001736,ETH
2024-12-26 00:00:00,3494.5109273631047,3509.5746263495057,3492.195500377293,3494.5109273631047,14633890.573069379,ETH
2024-12-27 00:00:00,3327.7897761683494,3351.355987741048,3301.652692316804,3327.7897761683494,41641813.71093812,ETH
2024-12-28 00:00:00,3328.6111553091764,3329.7443709075073,3316.737997816018,3328.6111553091764,8484784.157961842,ETH
